code,category,date,time_start,time_end,location
299,機車竊盜,108-07-11,16,18,臺北市士林區福林里中山北路5段190巷
300,機車竊盜,108-07-14,00,02,臺北市士林區仁勇里大北路31~60號
301,機車竊盜,108-07-16,04,06,臺北市信義區松光里忠孝東路5段492巷
302,機車竊盜,108-07-16,12,14,臺北市士林區福順里延平北路5段121~150號
303,機車竊盜,108-07-16,14,16,臺北市士林區舊佳里前街21巷
304,機車竊盜,108-07-16,14,16,臺北市南港區鴻福里玉成街201巷2弄1~30號
305,機車竊盜,108-07-16,22,24,臺北市士林區新光醫院路
306,機車竊盜,108-07-17,10,12,臺北市文山區興家里興隆路3段241~270號
307,機車竊盜,108-07-18,00,02,臺北市士林區通河東街1段200巷
308,機車竊盜,108-07-20,06,08,臺北市中山區錦州街4巷內
309,機車竊盜,108-07-20,16,18,臺北市中山區敬業四路
310,機車竊盜,108-07-25,04,06,臺北市大安區黎元里安居街61~90號
311,機車竊盜,108-07-26,00,02,臺北市信義區黎平里和平東路3段391巷8弄31~60號
312,機車竊盜,108-07-27,08,10,臺北市南港區成福里成福路171巷40弄1~30號
313,機車竊盜,108-07-27,12,14,臺北市中正區忠勤里西藏路1~30號
314,機車竊盜,108-07-30,08,10,臺北市大同區南京西路18巷1~30號
315,機車竊盜,108-08-01,18,20,臺北市士林區三玉里忠誠路2段21巷45弄1~30號
316,機車竊盜,108-08-03,00,02,臺北市信義區黎平里富陽街55巷1~30號
317,機車竊盜,108-08-03,02,04,臺北市萬華區昆明街31~60號
318,機車竊盜,108-08-05,18,20,臺北市南港區中南里忠孝東路7段415巷(內)
319,機車竊盜,108-08-08,08,10,臺北市內湖區康樂街72巷17弄31~60號
320,機車竊盜,108-08-08,22,24,臺北市內湖區成功路4段331~360號
321,機車竊盜,108-08-09,16,18,臺北市中山區中山區民生西路3巷內(馬偕醫院停車場處附
322,機車竊盜,108-08-09,16,18,臺北市萬華區國興路1巷1~30號
323,機車竊盜,108-08-10,06,08,臺北市文山區興業里辛亥路5段31~60號
324,機車竊盜,108-08-10,10,12,臺北市北投區關渡里知行路361~390號
325,機車竊盜,108-08-10,20,22,臺北市大安區信義路4段186巷
326,機車竊盜,108-08-11,00,02,臺北市信義區虎林街242巷1~30號
327,機車竊盜,108-08-11,16,18,臺北市中山區五股區工商路1~30號
328,機車竊盜,108-08-12,20,22,臺北市大同區承德路1段與太原路115巷口
329,機車竊盜,108-08-13,02,04,臺北市信義區松隆路1~30號
330,機車竊盜,108-08-13,02,04,臺北市信義區中坡南路162巷1~30號
331,機車竊盜,108-08-13,02,04,臺北市信義區福德街31~60號
332,機車竊盜,108-08-13,02,04,臺北市信義區松隆路1~30號
333,機車竊盜,108-08-13,12,14,臺北市信義區五全里永吉路278巷57弄1~30號
334,機車竊盜,108-08-13,18,20,臺北市中正區中山北路1段
335,機車竊盜,108-08-15,16,18,臺北市萬華區西園路2段241~270號
336,機車竊盜,108-08-16,02,04,臺北市大同區民樂街121~150號
337,機車竊盜,108-08-17,12,14,臺北市大同區南京西路167巷1~30號
338,機車竊盜,108-08-22,16,18,臺北市士林區百齡里福港街259巷13弄1~30號
339,機車竊盜,108-08-22,18,20,臺北市內湖區康寧路3段189巷93弄1~30號
340,機車竊盜,108-08-23,14,16,臺北市北投區裕民里8鄰東華街1段418巷1~30號
341,機車竊盜,108-08-23,22,24,臺北市士林區義信里大東路1~30號
342,機車竊盜,108-08-24,08,10,臺北市中山區松江路204巷1~30號
343,機車竊盜,108-08-24,08,10,臺北市萬華區萬大路571~600號
344,機車竊盜,108-08-24,18,20,臺北市南港區合成里忠孝東路6段271~300號
345,機車竊盜,108-08-26,00,02,臺北市北投區大度路1段151~180號
346,機車竊盜,108-08-26,04,06,臺北市萬華區成都路1~30號
347,機車竊盜,108-08-28,16,18,臺北市南港區南港里南港路1段277巷
348,機車竊盜,108-08-29,22,24,臺北市信義區松山路301~330號
349,機車竊盜,108-08-30,04,06,臺北市中正區幸市里新生南路1段31~60號
350,機車竊盜,108-08-31,06,08,臺北市文山區興得里辛亥路5段1~30號
351,機車竊盜,108-09-02,12,14,臺北市中正區東門里金山南路1段121~150號
352,機車竊盜,108-09-03,20,22,臺北市大安區華聲里光復南路200巷1~30號
353,機車竊盜,108-09-08,14,16,臺北市文山區木柵里019鄰秀明路1段185巷34弄1~30號
354,機車竊盜,108-09-08,16,18,臺北市萬華區和平西路3段1~30號
355,機車竊盜,108-09-08,20,22,臺北市大同區民權西路211~240號
356,機車竊盜,108-09-17,16,18,臺北市北投區一德里中央北路4段(與學園路口)
357,機車竊盜,108-09-21,08,10,臺北市萬華區萬大路481~510號
358,機車竊盜,108-09-24,10,12,臺北市中正區南福里羅斯福路2段31~60號
359,機車竊盜,108-09-25,04,06,臺北市北投區裕民里懷德街31~60號
360,機車竊盜,108-09-26,22,24,臺北市中山區鄧公路31巷1~30號
361,機車竊盜,108-09-29,02,04,臺北市信義區和平東路3段571~600號
362,機車竊盜,108-10-01,22,24,臺北市萬華區(西園路與廣州街口)
363,機車竊盜,108-10-02,18,20,臺北市北投區關渡里知行路225巷1~30號
364,機車竊盜,108-10-05,08,10,臺北市士林區中正路635巷
365,機車竊盜,108-10-06,16,18,臺北市中正區博愛路1~30號
366,機車竊盜,108-10-09,02,04,臺北市萬華區(洛陽停車場環河南路一段出口旁人行道上)
367,機車竊盜,108-10-09,12,14,臺北市文山區羅斯福路5段218巷1~30號
368,機車竊盜,108-10-10,08,10,臺北市文山區萬年里公館街31~60號
369,機車竊盜,108-10-12,08,10,臺北市中山區林森北路271~300號
370,機車竊盜,108-10-19,02,04,臺北市中正區建國里博愛路160巷
371,機車竊盜,108-10-23,22,24,臺北市士林區福佳里文昌路91~120號
372,機車竊盜,108-10-24,22,24,臺北市中正區建國里寶慶路31~60號
373,機車竊盜,108-10-25,20,22,臺北市萬華區長順街46巷31~60號
374,機車竊盜,108-10-26,00,02,臺北市文山區興泰里興隆路2段271~300號
375,機車竊盜,108-10-28,00,02,臺北市士林區大西路61~90號
376,機車竊盜,108-10-29,04,06,臺北市萬華區漢口街二段31~60號
377,機車竊盜,108-10-29,14,16,臺北市大安區長安西路271~300號
378,機車竊盜,108-10-30,16,18,臺北市士林區岩山里忠義街71巷1~30號
379,機車竊盜,108-10-31,18,20,臺北市中山區錦西街1~30號
380,機車竊盜,108-11-03,04,06,臺北市大同區延平北路3段91~120號
381,機車竊盜,108-11-03,18,20,臺北市中山區民生東路1段27巷1~30號
382,機車竊盜,108-11-04,00,02,臺北市萬華區中興橋機車引道下橋處
383,機車竊盜,108-11-08,00,02,臺北市士林區福華里和豐街31~60號
384,機車竊盜,108-11-08,14,16,臺北市中山區民族東路410巷1~30號
385,機車竊盜,108-11-16,02,04,臺北市南港區合成里市民大道7段181~210號
386,機車竊盜,108-11-17,06,08,臺北市北投區一德里中央北路4段583巷11弄1~30號
387,機車竊盜,108-11-18,00,02,臺北市南港區忠孝東路6段451~480號
388,機車竊盜,108-11-20,14,16,臺北市大安區市民大道3段301~330號
389,機車竊盜,108-11-20,20,22,臺北市萬華區長沙街2段91~120號
390,機車竊盜,108-11-23,14,16,臺北市松山區南京東路5段23巷
391,機車竊盜,108-11-26,10,12,臺北市信義區吳興街260巷
392,機車竊盜,108-11-28,02,04,臺北市南港區合成里忠孝東路6段225巷1弄1~30號
393,機車竊盜,108-11-28,06,08,臺北市南港區合成里市民大道7段181~210號
394,機車竊盜,108-12-08,22,24,臺北市大同區鄭州路143巷
395,機車竊盜,108-12-11,04,06,臺北市士林區德行東路109巷64弄
396,機車竊盜,108-12-11,16,18,臺北市南港區南港路3段181~210號
397,機車竊盜,108-12-11,16,18,臺北市北投區中央南路1段91~120號
398,機車竊盜,108-12-18,18,20,臺北市士林區聖山里德行東路190巷2弄1~30號
399,機車竊盜,108-12-18,18,20,臺北市士林區芝山里士東路241~270號
400,機車竊盜,108-12-19,00,02,臺北市信義區忠孝東路5段(松山路口)
401,機車竊盜,108-12-24,22,24,臺北市中正區建國里(中華路一段與貴陽街一段口)
402,機車竊盜,108-12-27,18,20,臺北市士林區福林里中山北路5段505巷31~60號
403,機車竊盜,108-12-29,02,04,臺北市大同區民生西路61~90號
404,機車竊盜,108-12-31,04,06,臺北市信義區永吉路68巷
405,機車竊盜,109-01-05,02,04,臺北市信義區基隆路1段37巷1~30號
406,機車竊盜,109-01-05,12,14,臺北市北投區東華里致遠三路91~120號
407,機車竊盜,109-01-06,18,20,臺北市文山區興家里興隆路3段185巷11弄1~30號
408,機車竊盜,109-01-06,20,22,臺北市北投區開明里中和街301~330號
409,機車竊盜,109-01-13,22,24,臺北市中正區幸市里忠孝東路2段121~150號
410,機車竊盜,109-01-14,10,12,臺北市中正區建國里衡陽路61~90號
411,機車竊盜,109-01-22,22,24,臺北市大安區光武里大安路1段31巷1~30號
412,機車竊盜,109-01-25,02,04,臺北市北投區中庸里大同街301~330號
413,機車竊盜,109-01-29,08,10,臺北市萬華區貴陽街2段121~150號
414,機車竊盜,109-01-29,12,14,臺北市北投區榮華里明德路150巷31~60號
415,機車竊盜,109-01-30,06,08,臺北市萬華區環河南路2段250巷25弄1~30號
416,機車竊盜,109-01-30,12,14,臺北市中山區錦西街1~30號
417,機車竊盜,109-02-02,00,02,臺北市萬華區和平西路3段361~390號
418,機車竊盜,109-02-02,20,22,臺北市大安區忠孝東路4段331~360號
419,機車竊盜,109-02-03,08,10,臺北市士林區福佳里文昌路91~120號
420,機車竊盜,109-02-04,08,10,臺北市北投區福興里自強街1~30號
421,機車竊盜,109-02-04,14,16,臺北市北投區大同里北投路2段1~30號
422,機車竊盜,109-02-05,00,02,臺北市大安區通化街211~240號
423,機車竊盜,109-02-08,22,24,臺北市士林區福佳里文昌路31~60號
424,機車竊盜,109-02-09,02,04,臺北市中山區中原街91~120號
425,機車竊盜,109-02-09,02,04,臺北市大安區中原街91~120號
426,機車竊盜,109-02-10,00,02,臺北市北投區中央北路1段151~180號
427,機車竊盜,109-02-10,22,24,臺北市士林區前港里後港路197巷1~30號
428,機車竊盜,109-02-11,02,04,臺北市士林區義信里大西路1~30號
429,機車竊盜,109-02-11,10,12,臺北市士林區福佳里文昌路91~120號
430,機車竊盜,109-02-12,22,24,臺北市萬華區昆明街121~150號
431,機車竊盜,109-02-14,22,24,臺北市大安區和安里建國南路1段291巷1~30號
432,機車竊盜,109-02-21,12,14,臺北市士林區福佳里基河路361~390號
433,機車竊盜,109-02-22,14,16,臺北市北投區中央北路2段301~330號
434,機車竊盜,109-02-24,02,04,臺北市大安區忠孝東路四段91~120號
435,機車竊盜,109-02-24,04,06,臺北市大同區民族西路187巷1~30號
436,機車竊盜,109-02-25,00,02,臺北市萬華區成都路31~60號
437,機車竊盜,109-02-26,22,24,臺北市中正區北平西路1~30號
438,機車竊盜,109-02-27,22,24,臺北市大同區南京西路64巷10弄
439,機車竊盜,109-02-28,14,16,臺北市內湖區江南街71巷16弄31~60號
440,機車竊盜,109-02-29,08,10,臺北市士林區福志里福志路52巷1~30號
441,機車竊盜,109-02-29,22,24,臺北市萬華區武昌街2段121~150號
442,機車竊盜,109-03-01,12,14,臺北市大安區四維路228巷1~30號
443,機車竊盜,109-03-01,16,18,臺北市中正區黎明里懷寧路61~90號
444,機車竊盜,109-03-01,22,24,臺北市中正區東門里林森南路61巷1~30號
445,機車竊盜,109-03-02,14,16,臺北市大安區復興南路1段155巷(內)
446,機車竊盜,109-03-03,02,04,臺北市南港區成福里成福路171巷22弄1~30號
447,機車竊盜,109-03-04,10,12,臺北市中正區重慶南路1段121~150號
448,機車竊盜,109-03-04,14,16,臺北市大同區長安西路121~150號
449,機車竊盜,109-03-05,10,12,臺北市中正區建國里(博愛路與貴陽街口人行道)
450,機車竊盜,109-03-07,10,12,臺北市萬華區昆明街91~120號
451,機車竊盜,109-03-10,08,10,臺北市大同區寧夏路61~90號
452,機車竊盜,109-03-13,04,06,臺北市士林區臨溪里至善路2段91~120號
453,機車竊盜,109-03-13,22,24,臺北市萬華區漢口街2段61~90號
454,機車竊盜,109-03-14,04,06,臺北市中正區黎明里(館前路與漢口街西南角(機車停車格內))
455,機車竊盜,109-03-14,08,10,臺北市文山區萬興里026鄰新光路1段95巷1~30號
456,機車竊盜,109-03-18,00,02,臺北市松山區八德路2段437巷1弄1~30號
457,機車竊盜,109-03-18,14,16,臺北市內湖區內湖路1段91巷38弄
458,機車竊盜,109-03-22,16,18,臺北市中山區龍江路301~330號
459,機車竊盜,109-03-23,22,24,臺北市北投區永和里行義路(龍鳳谷停車場)
460,機車竊盜,109-03-27,16,18,臺北市大同區敦煌路121~150號
461,機車竊盜,109-03-31,16,18,臺北市北投區豐年里大業路527巷1~30號
462,機車竊盜,109-04-04,16,18,臺北市萬華區昆明街61~90號
463,機車竊盜,109-04-07,00,02,臺北市大同區錦西街(與民權西路102巷口)
464,機車竊盜,109-04-09,04,06,臺北市士林區社新里中正路661~690號
465,機車竊盜,109-04-15,02,04,臺北市士林區忠誠路2段41巷31~60號
466,機車竊盜,109-04-15,20,22,臺北市松山區敦化北路120巷
467,機車竊盜,109-04-16,04,06,臺北市中正區永功里三元街181~210號
468,機車竊盜,109-04-18,14,16,臺北市大安區華聲里光復南路200巷1~30號
469,機車竊盜,109-04-19,20,22,臺北市士林區福林里至善路1段121~150號
470,機車竊盜,109-04-21,06,08,臺北市萬華區環河南路2段241~270號
471,機車竊盜,109-05-03,06,08,臺北市大同區迪化街2段364巷
472,機車竊盜,109-05-06,06,08,臺北市中山區大佳河濱公園停車場內
473,機車竊盜,109-05-07,00,02,臺北市大安區民輝里忠孝東路3段1~30號
474,機車竊盜,109-05-07,02,04,臺北市士林區臨溪里至善路2段(劍南路口)
475,機車竊盜,109-05-09,08,10,臺北市松山區南京東街5段291巷24弄1~30號
476,機車竊盜,109-05-14,10,12,臺北市士林區中正路631~660號
477,機車竊盜,109-05-15,02,04,臺北市中山區雙城街與民權東路1段口
478,機車竊盜,109-05-17,14,16,臺北市士林區大南路241~270號
479,機車竊盜,109-05-21,20,22,臺北市內湖區潭美街(與安康路106巷口)
480,機車竊盜,109-05-25,06,08,臺北市北投區大同里北投路2段31~60號
481,機車竊盜,109-05-29,12,14,臺北市中正區東門里仁愛路2段1~30號
482,機車竊盜,109-05-30,10,12,臺北市北投區東華街2段1~30號
483,機車竊盜,109-06-02,06,08,臺北市萬華區(雙園平面停車場機車停放處)
484,機車竊盜,109-06-03,10,12,臺北市內湖區內湖路1段387巷2弄
485,機車竊盜,109-06-07,04,06,臺北市中正區忠勤里中華路2段311巷1~30號
486,機車竊盜,109-06-10,06,08,臺北市大安區和安里信義路3段111巷1~30號
487,機車竊盜,109-06-12,02,04,臺北市南港區忠孝東路6段278巷1~30號
488,機車竊盜,109-06-15,08,10,臺北市北投區榮光里石牌路1段166巷1~30號
489,機車竊盜,109-06-15,12,14,臺北市萬華區富民路145巷31~60號
490,機車竊盜,109-06-16,08,10,臺北市士林區臨溪里至善路3段336巷1~30號
491,機車竊盜,109-06-19,04,06,臺北市文山區華興里001鄰試院路154巷3弄(底)
492,機車竊盜,109-06-24,00,02,臺北市南港區成福里成福路211巷1~30號
493,機車竊盜,109-06-25,00,02,臺北市北投區清江里中央南路1段225巷1~30號
494,機車竊盜,109-06-29,16,18,臺北市士林區基河路1~30號
495,機車竊盜,109-07-02,10,12,臺北市內湖區(內湖路3段59巷1~30號
496,機車竊盜,109-07-08,08,10,臺北市南港區合成里中坡北路50巷1~30號
497,機車竊盜,109-07-08,08,10,臺北市大安區和安里信義路3段111巷
498,機車竊盜,109-07-09,14,16,臺北市北投區立農里立農街1段301~330號
499,機車竊盜,109-07-13,20,22,臺北市文山區木新里004鄰指南路1段31~60號
500,機車竊盜,109-07-20,08,10,臺北市萬華區康定路91~120號
501,機車竊盜,109-07-23,08,10,臺北市內湖區行善路271~300號
502,機車竊盜,109-07-28,20,22,臺北市信義區五全里永吉路181~210號
503,機車竊盜,109-07-30,22,24,臺北市內湖區成功路2段426巷1~30號
504,機車竊盜,109-08-05,10,12,臺北市大同區長安西路與鄭州路143巷口
505,機車竊盜,109-08-11,16,18,臺北市萬華區3和平西路3段241~270號
506,機車竊盜,109-08-16,22,24,臺北市萬華區梧州街31~60號
507,機車竊盜,109-08-19,18,20,臺北市中正區水源里羅斯福路4段24巷1~30號
508,機車竊盜,109-08-25,18,20,臺北市文山區萬興里003鄰新光路1段151~180號
509,機車竊盜,109-08-28,00,02,臺北市松山區南京東路5段1~30號
510,機車竊盜,109-08-31,02,04,臺北市大同區涼州街1~30號
511,機車竊盜,109-09-03,04,06,臺北市信義區莊敬路451~480號
512,機車竊盜,109-09-11,20,22,臺北市北投區八仙里中央南路2段181~210號
513,機車竊盜,109-09-13,08,10,臺北市萬華區大理街121~150號
514,機車竊盜,109-09-13,14,16,臺北市萬華區大理街151~180號
515,機車竊盜,109-09-13,22,24,臺北市大同區太原路161巷對面(蓬萊國小旁停車場)
516,機車竊盜,109-09-15,06,08,臺北市士林區小南街1~30號
517,機車竊盜,109-09-21,00,02,臺北市南港區舊莊里舊莊街1段211~240號
518,機車竊盜,109-09-23,20,22,臺北市大安區大學里新生南路3段94巷1~30號
519,機車竊盜,109-10-06,00,02,臺北市大同區中山北路(市民大道)
520,機車竊盜,109-10-06,16,18,臺北市南港區合成里市民大道7段241~270號
521,機車竊盜,109-11-03,18,20,臺北市萬華區東園街28巷
522,機車竊盜,109-11-04,18,20,臺北市萬華區和平西路3段61~90號
523,機車竊盜,109-11-07,20,22,臺北市松山區光復南路32巷31~60號
524,機車竊盜,109-11-08,00,02,臺北市萬華區西寧南路31~60號
525,機車竊盜,109-11-13,06,08,臺北市中正區愛國里中華路2段61~90號
526,機車竊盜,109-11-23,00,02,臺北市北投區永和里行義路(龍鳳谷公園機車停放區)
527,機車竊盜,109-11-25,12,14,臺北市大同區延平北路4段與235巷口
528,機車竊盜,109-11-30,02,04,臺北市南港區玉成里東新街1~30號
529,機車竊盜,109-12-07,00,02,臺北市萬華區西園路2段320巷36弄1~30號
530,機車竊盜,109-12-08,08,10,臺北市中正區建國里(貴陽街與博愛路口)
531,機車竊盜,109-12-11,00,02,臺北市松山區敦化北路181~210號
532,機車竊盜,110-01-01,04,06,臺北市信義區六合里信義路5段150巷325弄1 ~ 30號
533,機車竊盜,110-01-07,10,12,臺北市北投區裕民里東華街1段408巷1 ~ 30號
534,機車竊盜,110-01-09,19,21,臺北市士林區福林里中正路181 ~ 210號
535,機車竊盜,110-02-01,06,09,臺北市信義區永吉路120巷80弄永吉路30巷口
536,機車竊盜,110-02-08,21,24,臺北市大同區重慶北路2段151~180號騎樓
537,機車竊盜,109-08-09,00,03,臺北市中山區林森北路301~330號
538,機車竊盜,110-02-09,18,21,臺北市士林區德華里福華路147巷1~30號
539,機車竊盜,110-02-02,21,24,臺北市文山區萬盛里羅斯福路5段31~60號
540,機車竊盜,110-01-25,03,06,臺北市萬華區和平西路3段271~300號
541,機車竊盜,110-01-28,15,18,臺北市大同區承德路3段285巷
542,機車竊盜,110-01-31,06,09,臺北市信義區松隆路1~30號
543,機車竊盜,110-01-22,06,09,臺北市萬華區寶興街31~60號
544,機車竊盜,110-02-15,18,21,臺北市中正區廈門街1~30號
545,機車竊盜,110-02-18,06,09,臺北市北投區石牌路1段166巷69弄1~30號
546,機車竊盜,110-01-26,15,18,臺北市萬華區華中橋下停車場
547,機車竊盜,110-01-11,06,09,臺北市文山區木新里007鄰指南路1段91~120號1樓前
548,機車竊盜,110-01-20,21,24,臺北市信義區松信路121~150號前
549,機車竊盜,109-12-13,00,03,臺北市中正區汀州路3段104巷1~30號
550,機車竊盜,109-12-23,18,21,臺北市士林區福德里基河路231~260號
551,機車竊盜,104-11-27,18,21,臺北市大安區通安里安和路2段59巷1~30號
552,機車竊盜,110-01-26,09,12,臺北市北投區智仁里杏林二路19巷口
553,機車竊盜,109-08-09,00,03,臺北市中山區林森北路301~330號
554,機車竊盜,110-02-22,09,12,臺北市文山區興得里興隆路3段112巷4弄31~60號
555,機車竊盜,110-01-31,00,03,臺北市信義區敦厚里基隆路1段101~130號
556,機車竊盜,110-02-01,00,03,臺北市南港區南港里南港路1段277巷口
557,機車竊盜,110-02-08,03,06,臺北市北投區吉慶里承德路7段188巷1~30號
558,機車竊盜,110-03-08,18,21,臺北市大安區學府里辛亥路3段271~300號
559,機車竊盜,110-03-09,00,03,臺北市大安區民炤里新生南路1段139巷
560,機車竊盜,110-02-06,18,21,臺北市信義區松山路與松隆路口
561,機車竊盜,110-03-06,03,06,臺北市大同區迪化街1段331~360號
562,機車竊盜,110-02-15,21,24,臺北市大同區鄭州路121~150號
563,機車竊盜,110-03-05,12,15,臺北市士林區大南路331~360號
564,機車竊盜,110-01-28,12,15,臺北市中山區中山北路1段121~150號
565,機車竊盜,109-12-21,12,15,臺北市北投區自強街61~90號
566,機車竊盜,110-03-23,03,06,臺北市大同區敦煌路1~30號
567,機車竊盜,110-03-06,03,06,臺北市大同區延平北路3段91~120號
568,機車竊盜,110-03-15,03,06,臺北市萬華區西園路2段261巷1~30號
569,機車竊盜,110-02-28,06,09,臺北市內湖區成功路4段182巷8弄1~30號
570,機車竊盜,110-03-11,03,06,臺北市北投區清江里崇仁路1段61~90號
571,機車竊盜,110-03-18,00,03,臺北市北投區建民里承德路6段331~360號
572,機車竊盜,110-03-06,00,03,臺北市北投區榮光里石牌路1段166巷91~120號
573,機車竊盜,110-02-19,12,15,臺北市內湖區民權東路6段31~60號
574,機車竊盜,109-12-25,12,15,臺北市士林區福志里雨農路74號B1樓
575,機車竊盜,110-02-26,06,09,臺北市中正區羅斯福路4段12巷1~30號
576,機車竊盜,110-03-05,18,21,臺北市北投區八仙里中央南路2段121~150號
577,機車竊盜,110-03-05,21,24,臺北市士林區天福里天母東路8巷91~120號
578,機車竊盜,110-02-20,18,21,臺北市大同區鄭州路31~60號
579,機車竊盜,110-03-20,15,18,臺北市中正區光復里延平南路61~90號
580,機車竊盜,110-01-26,15,18,臺北市中正區中山北路1段31~60號
581,機車竊盜,110-03-04,15,18,臺北市中山區雙城街10巷內
582,機車竊盜,110-03-04,15,18,臺北市中山區德惠街170巷5號1樓前
583,機車竊盜,110-02-08,15,18,臺北市萬華區青年路168巷2弄31~60號
584,機車竊盜,110-04-01,00,03,臺北市南港區南港捷運站外2號出口
585,機車竊盜,110-03-05,03,06,臺北市中山區德惠街170巷5號對面
586,機車竊盜,110-03-06,03,06,臺北市北投區八仙里崇仁路1段151~180號
587,機車竊盜,110-03-06,00,03,臺北市北投區文林里自強街31~60號
588,機車竊盜,108-03-12,18,21,臺北市萬華區漢口街2段54號B1樓
589,機車竊盜,110-04-07,12,15,臺北市文山區華興里019鄰富山路1巷口
590,機車竊盜,110-04-15,09,12,臺北市萬華區堤外便道往市民大道方向
591,機車竊盜,110-04-04,15,18,臺北市信義區大仁里林口街38巷福德街84巷口
592,機車竊盜,110-04-21,15,18,臺北市士林區三玉里士東路181~210號
593,機車竊盜,110-04-22,06,09,臺北市南港區九如里研究院路3段245號前(中華科技大學機車停車場)
594,機車竊盜,110-02-16,18,21,臺北市信義區正和里光復南路443巷8號前
595,機車竊盜,110-04-23,18,21,臺北市萬華區富民路145巷15弄31~60號
